# Simulation 6 (Up to date)
# 13481 data points written for 4 variables.
# Simulation warnings:
#   Listeners modified the flight simulation
#   Body calculations may not be entirely accurate at supersonic speeds.
#   Recovery device deployment at high speed (110 ft/s)
#   Forward end of airframe is open (radius is > 0):  "Transition"
#
# Time (s),Longitudinal moment of inertia (kg·m²),Corrective moment coefficient (),Damping moment coefficient (​)
36.414,0.049,1.112e5,0.136
36.464,0.049,1.11e5,0.135
36.514,0.049,1.108e5,0.135
36.564,0.049,1.106e5,0.135
36.614,0.049,1.105e5,0.134
36.664,0.049,1.103e5,0.133
36.714,0.049,1.101e5,0.131
36.764,0.049,1.1e5,0.131
36.814,0.049,1.098e5,0.131
36.864,0.049,1.096e5,0.13
36.914,0.049,1.095e5,0.13
36.964,0.049,1.093e5,0.128
37.014,0.049,1.091e5,0.128
37.064,0.049,1.09e5,0.126
37.114,0.049,1.088e5,0.126
37.164,0.049,1.086e5,0.126
37.214,0.049,1.085e5,0.125
37.264,0.049,1.083e5,0.124
37.314,0.049,1.081e5,0.124
37.364,0.049,1.08e5,0.123
37.414,0.049,1.078e5,0.122
37.464,0.049,1.077e5,0.121
37.514,0.049,1.075e5,0.121
37.564,0.049,1.073e5,0.121
37.614,0.049,1.072e5,0.12
37.664,0.049,1.07e5,0.119
37.714,0.049,1.069e5,0.118
37.764,0.049,1.067e5,0.117
37.814,0.049,1.065e5,0.117
37.864,0.049,1.064e5,0.117
37.914,0.049,1.062e5,0.116
37.964,0.049,1.061e5,0.115
38.014,0.049,1.059e5,0.115
38.064,0.049,1.058e5,0.114
38.114,0.049,1.056e5,0.113
38.164,0.049,1.055e5,0.112
38.214,0.049,1.053e5,0.112
38.264,0.049,1.052e5,0.112
38.314,0.049,1.05e5,0.111
38.364,0.049,1.049e5,0.111
38.414,0.049,1.047e5,0.11
38.464,0.049,1.046e5,0.109
38.514,0.049,1.044e5,0.108
38.564,0.049,1.043e5,0.107
38.614,0.049,1.042e5,0.107
38.664,0.049,1.04e5,0.107
38.714,0.049,1.039e5,0.107
38.764,0.049,1.037e5,0.106
38.814,0.049,1.036e5,0.105
38.864,0.049,1.035e5,0.104
38.914,0.049,1.033e5,0.103
38.964,0.049,1.032e5,0.103
39.014,0.049,1.031e5,0.103
39.064,0.049,1.029e5,0.102
39.114,0.049,1.028e5,0.102
39.164,0.049,1.027e5,0.101
39.214,0.049,1.026e5,0.101
39.264,0.049,1.024e5,0.1
39.314,0.049,1.023e5,0.099
39.364,0.049,1.022e5,0.098
39.414,0.049,1.021e5,0.098
39.464,0.049,1.019e5,0.098
39.514,0.049,1.018e5,0.097
39.564,0.049,1.017e5,0.097
39.614,0.049,1.016e5,0.096
39.664,0.049,1.015e5,0.096
39.714,0.049,1.013e5,0.095
39.764,0.049,1.012e5,0.094
39.814,0.049,1.011e5,0.093
39.864,0.049,1.01e5,0.093
39.914,0.049,1.009e5,0.093
39.964,0.049,1.007e5,0.092
40.014,0.049,1.006e5,0.092
40.064,0.049,1.005e5,0.091
40.114,0.049,1.004e5,0.091
40.164,0.049,1.003e5,0.09
40.214,0.049,1.002e5,0.089
40.264,0.049,1e5,0.089
40.314,0.049,9.994e4,0.088
40.364,0.049,9.982e4,0.088
40.414,0.049,9.971e4,0.088
40.464,0.049,9.96e4,0.087
40.514,0.049,9.949e4,0.087
40.564,0.049,9.938e4,0.086
40.614,0.049,9.927e4,0.086
40.664,0.049,9.916e4,0.085
40.714,0.049,9.905e4,0.084
40.764,0.049,9.895e4,0.083
40.814,0.049,9.884e4,0.083
40.864,0.049,9.873e4,0.083
40.914,0.049,9.863e4,0.082
40.964,0.049,9.852e4,0.082
41.014,0.049,9.841e4,0.082
41.064,0.049,9.831e4,0.081
41.114,0.049,9.821e4,0.081
41.164,0.049,9.81e4,0.08
41.214,0.049,9.8e4,0.08
41.264,0.049,9.79e4,0.079
41.314,0.049,9.78e4,0.078
41.364,0.049,9.77e4,0.077
41.414,0.049,9.76e4,0.077
41.464,0.049,9.75e4,0.077
41.514,0.049,9.74e4,0.077
41.564,0.049,9.73e4,0.077
41.614,0.049,9.72e4,0.076
41.664,0.049,9.71e4,0.076
41.714,0.049,9.7e4,0.075
41.764,0.049,9.691e4,0.075
41.814,0.049,9.681e4,0.074
41.864,0.049,9.672e4,0.073
41.914,0.049,9.662e4,0.072
41.964,0.049,9.653e4,0.072
42.014,0.049,9.643e4,0.072
42.064,0.049,9.634e4,0.072
42.114,0.049,9.625e4,0.071
42.164,0.049,9.616e4,0.071
42.214,0.049,9.606e4,0.071
42.264,0.049,9.597e4,0.07
42.314,0.049,9.588e4,0.07
42.364,0.049,9.579e4,0.069
42.414,0.049,9.57e4,0.068
42.464,0.049,9.561e4,0.068
42.514,0.049,9.553e4,0.067
42.564,0.049,9.544e4,0.066
42.614,0.049,9.535e4,0.066
42.664,0.049,9.526e4,0.066
42.714,0.049,9.518e4,0.065
42.764,0.049,9.509e4,0.065
42.814,0.049,9.501e4,0.065
42.864,0.049,9.492e4,0.065
42.914,0.049,9.484e4,0.064
42.964,0.049,9.476e4,0.064
43.014,0.049,9.467e4,0.063
43.064,0.049,9.459e4,0.063
43.114,0.049,9.451e4,0.062
43.164,0.049,9.443e4,0.061
43.214,0.049,9.435e4,0.061
43.264,0.049,9.427e4,0.06
43.314,0.049,9.419e4,0.06
43.364,0.049,9.411e4,0.059
43.414,0.049,9.403e4,0.059
43.464,0.049,9.395e4,0.059
43.514,0.049,9.387e4,0.059
43.564,0.049,9.38e4,0.058
43.614,0.049,9.372e4,0.058
43.664,0.049,9.364e4,0.058
43.714,0.049,9.357e4,0.057
43.764,0.049,9.349e4,0.057
43.814,0.049,9.342e4,0.056
43.864,0.049,9.335e4,0.055
43.914,0.049,9.328e4,0.055
43.964,0.049,9.321e4,0.054
44.014,0.049,9.314e4,0.054
44.064,0.049,9.308e4,0.054
44.114,0.049,9.301e4,0.053
44.164,0.049,9.294e4,0.053
44.214,0.049,9.288e4,0.052
44.264,0.049,9.282e4,0.052
44.314,0.049,9.275e4,0.052
44.364,0.049,9.269e4,0.051
44.414,0.049,9.263e4,0.051
44.464,0.049,9.256e4,0.05
44.514,0.049,9.25e4,0.05
44.564,0.049,9.244e4,0.05
44.614,0.049,9.238e4,0.049
44.664,0.049,9.232e4,0.049
44.714,0.049,9.226e4,0.048
44.764,0.049,9.22e4,0.048
44.814,0.049,9.214e4,0.047
44.864,0.049,9.208e4,0.047
44.914,0.049,9.202e4,0.047
44.964,0.049,9.197e4,0.046
45.014,0.049,9.191e4,0.046
45.064,0.049,9.185e4,0.045
45.114,0.049,9.18e4,0.045
45.164,0.049,9.174e4,0.045
45.214,0.049,9.169e4,0.044
45.264,0.049,9.163e4,0.044
45.314,0.049,9.158e4,0.043
45.364,0.049,9.152e4,0.043
45.414,0.049,9.147e4,0.043
45.464,0.049,9.142e4,0.042
45.514,0.049,9.136e4,0.042
45.564,0.049,9.131e4,0.041
45.614,0.049,9.126e4,0.041
45.664,0.049,9.121e4,0.041
45.714,0.049,9.116e4,0.04
45.764,0.049,9.111e4,0.04
45.814,0.049,9.106e4,0.04
45.864,0.049,9.101e4,0.039
45.914,0.049,9.096e4,0.039
45.964,0.049,9.091e4,0.039
46.014,0.049,9.087e4,0.039
46.064,0.049,9.082e4,0.038
46.114,0.049,9.077e4,0.038
46.164,0.049,9.073e4,0.038
46.214,0.049,9.068e4,0.037
46.264,0.049,9.063e4,0.037
46.314,0.049,9.059e4,0.036
46.364,0.049,9.055e4,0.036
46.414,0.049,9.05e4,0.035
46.464,0.049,9.046e4,0.035
46.514,0.049,9.042e4,0.035
46.564,0.049,9.037e4,0.034
46.614,0.049,9.033e4,0.034
46.664,0.049,9.029e4,0.033
46.714,0.049,9.025e4,0.033
46.764,0.049,9.021e4,0.032
46.814,0.049,9.017e4,0.032
46.864,0.049,9.013e4,0.032
46.914,0.049,9.009e4,0.031
46.964,0.049,9.005e4,0.031
47.014,0.049,9.001e4,0.031
47.064,0.049,8.997e4,0.03
47.114,0.049,8.994e4,0.03
47.164,0.049,8.99e4,0.03
47.214,0.049,8.986e4,0.029
47.264,0.049,8.983e4,0.029
47.314,0.049,8.979e4,0.029
47.364,0.049,8.976e4,0.028
47.414,0.049,8.972e4,0.028
47.464,0.049,8.969e4,0.028
47.514,0.049,8.965e4,0.027
47.564,0.049,8.962e4,0.027
47.614,0.049,8.959e4,0.027
47.664,0.049,8.955e4,0.027
47.714,0.049,8.952e4,0.026
47.764,0.049,8.949e4,0.026
47.814,0.049,8.946e4,0.026
47.864,0.049,8.943e4,0.025
47.914,0.049,8.94e4,0.025
47.964,0.049,8.937e4,0.024
48.014,0.049,8.934e4,0.024
48.064,0.049,8.931e4,0.024
48.114,0.049,8.928e4,0.024
48.164,0.049,8.926e4,0.023
48.214,0.049,8.923e4,0.023
48.264,0.049,8.92e4,0.023
48.314,0.049,8.918e4,0.022
48.364,0.049,8.915e4,0.022
48.414,0.049,8.912e4,0.022
48.464,0.049,8.91e4,0.022
48.514,0.049,8.908e4,0.021
48.564,0.049,8.905e4,0.021
48.614,0.049,8.903e4,0.021
48.664,0.049,8.9e4,0.02
48.714,0.049,8.898e4,0.02
48.764,0.049,8.896e4,0.02
48.814,0.049,8.894e4,0.019
48.864,0.049,8.892e4,0.019
48.914,0.049,8.89e4,0.019
48.964,0.049,8.887e4,0.019
49.014,0.049,8.885e4,0.018
49.064,0.049,8.884e4,0.018
49.114,0.049,8.882e4,0.018
49.164,0.049,8.88e4,0.018
49.214,0.049,8.878e4,0.018
49.264,0.049,8.876e4,0.017
49.314,0.049,8.874e4,0.017
49.364,0.049,8.873e4,0.017
49.414,0.049,8.871e4,0.017
49.464,0.049,8.87e4,0.016
49.514,0.049,8.868e4,0.016
49.564,0.049,8.866e4,0.016
49.614,0.049,8.865e4,0.016
49.664,0.049,8.864e4,0.015
49.714,0.049,8.862e4,0.015
49.764,0.049,8.861e4,0.015
49.814,0.049,8.86e4,0.015
49.864,0.049,8.858e4,0.015
49.914,0.049,8.857e4,0.014
49.964,0.049,8.856e4,0.014
50.014,0.049,8.855e4,0.014
50.064,0.049,8.854e4,0.014
50.114,0.049,8.853e4,0.013
50.164,0.049,8.852e4,0.013
50.214,0.049,8.851e4,0.013
50.264,0.049,8.85e4,0.013
50.314,0.049,8.849e4,0.013
50.364,0.049,8.849e4,0.013
50.414,0.049,8.848e4,0.013
50.464,0.049,8.847e4,0.013
50.514,0.049,8.846e4,0.013
50.564,0.049,8.846e4,0.013
50.614,0.049,8.845e4,0.013
50.664,0.049,8.845e4,0.013
50.714,0.049,8.844e4,0.013
50.764,0.049,8.844e4,0.013
50.814,0.049,8.844e4,0.014
50.864,0.049,8.843e4,0.013
50.914,0.049,8.843e4,0.014
50.964,0.049,8.843e4,0.014
51.014,0.049,8.842e4,0.014
51.064,0.049,8.842e4,0.014
51.114,0.049,8.842e4,0.015
51.164,0.049,8.842e4,0.015
51.214,0.049,8.842e4,0.015
51.264,0.049,8.842e4,0.015
51.314,0.049,8.842e4,0.011
51.364,0.049,8.842e4,0.012
51.414,0.049,8.842e4,0.012
51.464,0.049,8.843e4,0.012
51.514,0.049,8.843e4,0.012
51.564,0.049,8.843e4,0.013
51.614,0.049,8.844e4,0.013
51.664,0.049,8.844e4,0.014
51.714,0.049,8.844e4,0.014
51.764,0.049,8.845e4,0.015
51.814,0.049,8.845e4,0.016
51.864,0.049,8.846e4,0.016
51.914,0.049,8.846e4,0.017
51.964,0.049,8.847e4,0.018
52.014,0.049,8.848e4,0.018
52.064,0.049,8.848e4,0.019
52.114,0.049,8.849e4,0.02
52.164,0.049,8.85e4,0.021
52.214,0.049,8.851e4,0.021
52.264,0.049,8.852e4,0.022
52.314,0.049,8.853e4,0.023
52.364,0.049,8.854e4,0.023
52.414,0.049,8.855e4,0.023
52.464,0.049,8.856e4,0.023
52.514,0.049,8.857e4,0.024
52.564,0.049,8.858e4,0.024
52.614,0.049,8.859e4,0.024
52.664,0.049,8.86e4,0.024
52.714,0.049,8.862e4,0.024
52.764,0.049,8.863e4,0.024
52.814,0.049,8.864e4,0.023
52.864,0.049,8.866e4,0.023
52.914,0.049,8.867e4,0.023
52.964,0.049,8.869e4,0.022
53.014,0.049,8.87e4,0.022
53.064,0.049,8.872e4,0.022
53.114,0.049,8.873e4,0.021
53.164,0.049,8.875e4,0.021
53.214,0.049,8.877e4,0.021
53.264,0.049,8.878e4,0.02
53.314,0.049,8.88e4,0.02
53.364,0.049,8.882e4,0.019
53.414,0.049,8.884e4,0.019
53.464,0.049,8.886e4,0.019
53.514,0.049,8.888e4,0.019
53.564,0.049,8.89e4,0.018
53.614,0.049,8.892e4,0.018
53.664,0.049,8.894e4,0.018
53.714,0.049,8.896e4,0.019
53.764,0.049,8.898e4,0.019
53.814,0.049,8.9e4,0.019
53.864,0.049,8.903e4,0.019
53.914,0.049,8.905e4,0.019
53.964,0.049,8.907e4,0.02
54.014,0.049,8.91e4,0.02
54.064,0.049,8.912e4,0.02
54.114,0.049,8.915e4,0.021
54.164,0.049,8.917e4,0.021
54.213,0.049,8.92e4,0.021
54.26,0.049,8.922e4,0.022
54.308,0.049,8.925e4,0.022
54.355,0.049,8.927e4,0.022
54.403,0.049,8.93e4,0.023
54.452,0.049,8.933e4,0.023
54.502,0.049,8.936e4,0.023
54.552,0.049,8.939e4,0.024
54.602,0.049,8.941e4,0.024
54.652,0.049,8.944e4,0.025
54.702,0.049,8.947e4,0.026
54.752,0.049,8.951e4,0.026
54.802,0.049,8.954e4,0.027
54.852,0.049,8.957e4,0.028
54.902,0.049,8.96e4,0.029
54.952,0.049,8.963e4,0.03
55.002,0.049,8.966e4,0.031
55.052,0.049,8.97e4,0.032
55.102,0.049,8.973e4,0.033
55.152,0.049,8.976e4,0.034
55.202,0.049,8.98e4,0.034
55.249,0.049,8.983e4,0.035
55.292,0.049,8.986e4,0.036
55.332,0.049,8.989e4,0.036
55.369,0.049,8.992e4,0.037
55.404,0.049,8.994e4,0.037
55.439,0.049,8.997e4,0.037
55.472,0.049,8.999e4,0.037
55.505,0.049,9.001e4,0.038
55.538,0.049,9.004e4,0.038
55.57,0.049,9.006e4,0.038
55.603,0.049,9.009e4,0.038
55.638,0.049,9.011e4,0.038
55.674,0.049,9.014e4,0.038
55.714,0.049,9.017e4,0.037
55.759,0.049,9.02e4,0.037
55.809,0.049,9.024e4,0.037
55.859,0.049,9.028e4,0.037
55.909,0.049,9.032e4,0.036
55.959,0.049,9.036e4,0.036
56.009,0.049,9.04e4,0.036
56.059,0.049,9.044e4,0.036
56.109,0.049,9.048e4,0.036
56.159,0.049,9.052e4,0.036
56.209,0.049,9.056e4,0.036
56.259,0.049,9.06e4,0.036
56.305,0.049,9.064e4,0.036
56.347,0.049,9.068e4,0.036
56.387,0.049,9.071e4,0.036
56.425,0.049,9.075e4,0.037
56.462,0.049,9.078e4,0.037
56.499,0.049,9.081e4,0.037
56.535,0.049,9.084e4,0.037
56.572,0.049,9.087e4,0.038
56.609,0.049,9.091e4,0.038
56.647,0.049,9.094e4,0.039
56.688,0.049,9.098e4,0.039
56.735,0.049,9.102e4,0.04
56.785,0.049,9.107e4,0.041
56.835,0.049,9.111e4,0.042
56.885,0.049,9.116e4,0.043
56.935,0.049,9.121e4,0.044
56.985,0.049,9.126e4,0.044
57.035,0.049,9.13e4,0.045
57.085,0.049,9.135e4,0.046
57.135,0.049,9.14e4,0.047
57.181,0.049,9.144e4,0.047
57.221,0.049,9.148e4,0.048
57.258,0.049,9.152e4,0.048
57.294,0.049,9.156e4,0.048
57.328,0.049,9.159e4,0.048
57.361,0.049,9.162e4,0.049
57.395,0.049,9.166e4,0.049
57.429,0.049,9.169e4,0.049
57.466,0.049,9.173e4,0.049
57.506,0.049,9.177e4,0.048
57.553,0.049,9.182e4,0.048
57.603,0.049,9.187e4,0.048
57.653,0.049,9.192e4,0.048
57.703,0.049,9.197e4,0.047
57.753,0.049,9.202e4,0.047
57.803,0.049,9.208e4,0.047
57.853,0.049,9.213e4,0.047
57.903,0.049,9.218e4,0.047
57.95,0.049,9.223e4,0.047
57.991,0.049,9.228e4,0.047
58.03,0.049,9.232e4,0.048
58.066,0.049,9.236e4,0.048
58.101,0.049,9.239e4,0.048
58.136,0.049,9.243e4,0.048
58.171,0.049,9.247e4,0.049
58.21,0.049,9.251e4,0.05
58.252,0.049,9.256e4,0.05
58.302,0.049,9.262e4,0.051
58.352,0.049,9.267e4,0.052
58.402,0.049,9.273e4,0.053
58.452,0.049,9.279e4,0.054
58.502,0.049,9.285e4,0.054
58.552,0.049,9.29e4,0.055
58.602,0.049,9.296e4,0.056
58.65,0.049,9.302e4,0.056
58.691,0.049,9.306e4,0.056
58.73,0.049,9.311e4,0.057
58.766,0.049,9.315e4,0.057
58.802,0.049,9.319e4,0.057
58.839,0.049,9.324e4,0.057
58.878,0.049,9.328e4,0.057
58.923,0.049,9.334e4,0.057
58.973,0.049,9.34e4,0.056
59.023,0.049,9.347e4,0.056
59.073,0.049,9.353e4,0.056
59.123,0.049,9.36e4,0.056
59.173,0.049,9.366e4,0.056
59.223,0.049,9.373e4,0.056
59.273,0.049,9.38e4,0.056
59.318,0.049,9.386e4,0.056
59.359,0.049,9.391e4,0.056
59.398,0.049,9.396e4,0.056
59.436,0.049,9.401e4,0.057
59.476,0.049,9.407e4,0.057
59.519,0.049,9.413e4,0.058
59.568,0.049,9.419e4,0.059
59.618,0.049,9.426e4,0.059
59.668,0.049,9.433e4,0.06
59.718,0.049,9.44e4,0.061
59.768,0.049,9.447e4,0.062
59.818,0.049,9.454e4,0.062
59.868,0.049,9.461e4,0.063
59.918,0.049,9.468e4,0.063
59.963,0.049,9.474e4,0.064
60.006,0.049,9.48e4,0.064
60.049,0.049,9.486e4,0.064
60.095,0.049,9.493e4,0.064
60.145,0.049,9.5e4,0.064
60.195,0.049,9.507e4,0.063
60.245,0.049,9.514e4,0.063
60.295,0.049,9.521e4,0.063
60.345,0.049,9.529e4,0.063
60.395,0.049,9.536e4,0.063
60.445,0.049,9.543e4,0.063
60.495,0.049,9.55e4,0.063
60.544,0.049,9.557e4,0.063
60.589,0.049,9.564e4,0.064
60.632,0.049,9.57e4,0.064
60.679,0.049,9.577e4,0.065
60.729,0.049,9.585e4,0.065
60.779,0.049,9.592e4,0.066
60.829,0.049,9.6e4,0.067
60.879,0.049,9.607e4,0.068
60.929,0.049,9.614e4,0.068
60.979,0.049,9.622e4,0.069
61.029,0.049,9.629e4,0.069
61.079,0.049,9.637e4,0.069
61.126,0.049,9.644e4,0.07
61.173,0.049,9.651e4,0.07
61.221,0.049,9.658e4,0.069
61.271,0.049,9.666e4,0.069
61.321,0.049,9.674e4,0.069
61.371,0.049,9.681e4,0.069
61.421,0.049,9.689e4,0.069
61.471,0.049,9.697e4,0.069
61.521,0.049,9.704e4,0.069
61.571,0.049,9.712e4,0.069
61.621,0.049,9.72e4,0.069
61.667,0.049,9.727e4,0.069
61.712,0.049,9.734e4,0.07
61.761,0.049,9.741e4,0.07
61.811,0.049,9.749e4,0.071
61.861,0.049,9.757e4,0.072
61.911,0.049,9.765e4,0.072
61.961,0.049,9.773e4,0.073
62.011,0.049,9.781e4,0.074
62.061,0.049,9.788e4,0.074
62.111,0.049,9.796e4,0.074
62.161,0.049,9.804e4,0.074
62.211,0.049,9.812e4,0.074
62.261,0.049,9.82e4,0.074
62.311,0.049,9.828e4,0.074
62.361,0.049,9.836e4,0.074
62.411,0.049,9.844e4,0.074
62.461,0.049,9.852e4,0.074
62.511,0.049,9.86e4,0.074
62.561,0.049,9.868e4,0.074
62.611,0.049,9.876e4,0.074
62.661,0.049,9.884e4,0.074
62.711,0.049,9.892e4,0.075
62.761,0.049,9.9e4,0.075
62.811,0.049,9.908e4,0.076
62.861,0.049,9.916e4,0.077
62.911,0.049,9.924e4,0.077
62.961,0.049,9.932e4,0.078
63.011,0.049,9.94e4,0.078
63.061,0.049,9.948e4,0.078
63.111,0.049,9.956e4,0.078
63.161,0.049,9.965e4,0.078
63.211,0.049,9.973e4,0.078
63.261,0.049,9.981e4,0.078
63.311,0.049,9.989e4,0.078
63.361,0.049,9.997e4,0.078
63.411,0.049,1.001e5,0.078
63.461,0.049,1.001e5,0.078
63.511,0.049,1.002e5,0.078
63.561,0.049,1.003e5,0.078
63.611,0.049,1.004e5,0.079
63.661,0.049,1.005e5,0.079
63.711,0.049,1.005e5,0.079
63.761,0.049,1.006e5,0.08
63.811,0.049,1.007e5,0.08
63.861,0.049,1.008e5,0.081
63.911,0.049,1.009e5,0.081
63.961,0.049,1.01e5,0.082
64.011,0.049,1.01e5,0.082
64.061,0.049,1.011e5,0.082
64.111,0.049,1.012e5,0.082
64.161,0.049,1.013e5,0.082
64.211,0.049,1.014e5,0.082
64.261,0.049,1.014e5,0.082
64.311,0.049,1.015e5,0.082
64.361,0.049,1.016e5,0.082
64.411,0.049,1.017e5,0.082
64.461,0.049,1.018e5,0.082
64.511,0.049,1.019e5,0.082
64.561,0.049,1.019e5,0.082
64.611,0.049,1.02e5,0.083
64.661,0.049,1.021e5,0.083
64.711,0.049,1.022e5,0.083
64.761,0.049,1.023e5,0.084
64.811,0.049,1.024e5,0.084
64.861,0.049,1.024e5,0.085
64.911,0.049,1.025e5,0.085
64.961,0.049,1.026e5,0.085
65.011,0.049,1.027e5,0.085
65.061,0.049,1.028e5,0.085
65.111,0.049,1.029e5,0.085
65.161,0.049,1.029e5,0.085
65.211,0.049,1.03e5,0.085
65.261,0.049,1.031e5,0.085
65.311,0.049,1.032e5,0.085
65.361,0.049,1.033e5,0.085
65.411,0.049,1.033e5,0.085
65.461,0.049,1.034e5,0.085
65.511,0.049,1.035e5,0.086
65.561,0.049,1.036e5,0.086
65.611,0.049,1.037e5,0.086
65.661,0.049,1.038e5,0.087
65.711,0.049,1.039e5,0.087
65.761,0.049,1.039e5,0.087
65.811,0.049,1.04e5,0.087
65.861,0.049,1.041e5,0.087
65.911,0.049,1.042e5,0.087
65.961,0.049,1.043e5,0.087
66.011,0.049,1.044e5,0.087
66.061,0.049,1.045e5,0.087
66.111,0.049,1.046e5,0.087
66.161,0.049,1.047e5,0.087
66.211,0.049,1.047e5,0.087
66.261,0.049,1.048e5,0.087
66.311,0.049,1.049e5,0.087
66.361,0.049,1.05e5,0.088
66.411,0.049,1.051e5,0.088
66.461,0.049,1.052e5,0.088
66.511,0.049,1.053e5,0.089
66.561,0.049,1.054e5,0.089
66.611,0.049,1.054e5,0.089
66.661,0.049,1.055e5,0.089
66.711,0.049,1.056e5,0.09
66.761,0.049,1.057e5,0.09
66.811,0.049,1.058e5,0.09
66.861,0.049,1.059e5,0.09
66.911,0.049,1.06e5,0.089
66.961,0.049,1.061e5,0.089
67.011,0.049,1.061e5,0.089
67.061,0.049,1.062e5,0.089
67.111,0.049,1.063e5,0.09
67.161,0.049,1.064e5,0.09
67.211,0.049,1.065e5,0.09
67.261,0.049,1.066e5,0.09
67.311,0.049,1.067e5,0.09
67.361,0.049,1.068e5,0.091
67.411,0.049,1.068e5,0.091
67.461,0.049,1.069e5,0.091
67.511,0.049,1.07e5,0.091
67.561,0.049,1.071e5,0.092
67.611,0.049,1.072e5,0.092
67.661,0.049,1.073e5,0.092
67.711,0.049,1.074e5,0.091
67.761,0.049,1.074e5,0.091
67.811,0.049,1.075e5,0.091
67.861,0.049,1.076e5,0.091
67.911,0.049,1.077e5,0.091
67.961,0.049,1.078e5,0.091
68.011,0.049,1.079e5,0.091
68.061,0.049,1.079e5,0.091
68.111,0.049,1.08e5,0.092
68.161,0.049,1.081e5,0.092
68.211,0.049,1.082e5,0.092
68.261,0.049,1.083e5,0.092
68.311,0.049,1.084e5,0.092
68.361,0.049,1.085e5,0.092
68.411,0.049,1.085e5,0.093
68.461,0.049,1.086e5,0.093
68.511,0.049,1.087e5,0.093
68.561,0.049,1.088e5,0.093
68.611,0.049,1.089e5,0.092
68.661,0.049,1.089e5,0.092
68.711,0.049,1.09e5,0.092
68.761,0.049,1.091e5,0.092
68.811,0.049,1.092e5,0.092
68.861,0.049,1.093e5,0.093
68.911,0.049,1.094e5,0.093
68.961,0.049,1.094e5,0.093
69.011,0.049,1.095e5,0.093
69.061,0.049,1.096e5,0.093
69.111,0.049,1.097e5,0.093
69.161,0.049,1.098e5,0.093
69.211,0.049,1.098e5,0.093
69.261,0.049,1.099e5,0.093
69.311,0.049,1.1e5,0.093
69.361,0.049,1.101e5,0.093
69.411,0.049,1.102e5,0.093
69.461,0.049,1.102e5,0.093
69.511,0.049,1.103e5,0.093
69.561,0.049,1.104e5,0.093
69.611,0.049,1.105e5,0.094
69.661,0.049,1.106e5,0.094
69.711,0.049,1.106e5,0.094
69.761,0.049,1.107e5,0.094
69.811,0.049,1.108e5,0.094
69.861,0.049,1.109e5,0.094
69.911,0.049,1.11e5,0.094
69.961,0.049,1.11e5,0.094
70.011,0.049,1.111e5,0.094
70.061,0.049,1.112e5,0.095
70.111,0.049,1.113e5,0.095
70.161,0.049,1.114e5,0.094
70.211,0.049,1.114e5,0.094
70.261,0.049,1.115e5,0.094
70.311,0.049,1.116e5,0.094
70.361,0.049,1.117e5,0.094
70.411,0.049,1.117e5,0.094
70.461,0.049,1.118e5,0.094
70.511,0.049,1.119e5,0.094
70.561,0.049,1.12e5,0.094
70.611,0.049,1.12e5,0.094
70.661,0.049,1.121e5,0.094
70.711,0.049,1.122e5,0.094
70.761,0.049,1.123e5,0.095
70.811,0.049,1.123e5,0.095
70.861,0.049,1.124e5,0.095
70.911,0.049,1.125e5,0.095
70.961,0.049,1.126e5,0.095
71.011,0.049,1.126e5,0.095
71.061,0.049,1.127e5,0.095
71.111,0.049,1.128e5,0.095
71.161,0.049,1.129e5,0.095
71.211,0.049,1.129e5,0.095
71.261,0.049,1.13e5,0.095
71.311,0.049,1.131e5,0.095
71.361,0.049,1.131e5,0.095
71.411,0.049,1.132e5,0.095
71.461,0.049,1.133e5,0.095
71.511,0.049,1.134e5,0.095
71.561,0.049,1.134e5,0.095
71.611,0.049,1.135e5,0.095
71.661,0.049,1.136e5,0.095
71.711,0.049,1.137e5,0.095
71.761,0.049,1.137e5,0.095
71.811,0.049,1.138e5,0.095
71.861,0.049,1.139e5,0.095
71.911,0.049,1.139e5,0.095
71.961,0.049,1.14e5,0.095
72.011,0.049,1.141e5,0.095
72.061,0.049,1.141e5,0.095
72.111,0.049,1.142e5,0.095
72.161,0.049,1.143e5,0.094
72.211,0.049,1.144e5,0.094
72.261,0.049,1.144e5,0.094
72.311,0.049,1.145e5,0.094
72.361,0.049,1.146e5,0.094
72.411,0.049,1.146e5,0.095
72.461,0.049,1.147e5,0.095
72.511,0.049,1.148e5,0.095
72.561,0.049,1.148e5,0.095
72.611,0.049,1.149e5,0.095
72.661,0.049,1.15e5,0.095
72.711,0.049,1.15e5,0.095
72.761,0.049,1.151e5,0.095
72.811,0.049,1.152e5,0.095
72.861,0.049,1.153e5,0.095
72.911,0.049,1.153e5,0.094
72.961,0.049,1.154e5,0.094
73.011,0.049,1.155e5,0.094
73.061,0.049,1.155e5,0.094
73.111,0.049,1.156e5,0.094
73.161,0.049,1.157e5,0.095
73.211,0.049,1.158e5,0.095
73.261,0.049,1.158e5,0.095
73.311,0.049,1.159e5,0.095
73.361,0.049,1.16e5,0.095
73.411,0.049,1.16e5,0.095
73.461,0.049,1.161e5,0.095
73.511,0.049,1.162e5,0.095
73.561,0.049,1.162e5,0.095
73.611,0.049,1.163e5,0.095
73.661,0.049,1.164e5,0.095
73.711,0.049,1.165e5,0.094
73.761,0.049,1.165e5,0.094
73.811,0.049,1.166e5,0.094
73.861,0.049,1.167e5,0.094
73.911,0.049,1.167e5,0.094
73.961,0.049,1.168e5,0.094
